__family_graminaceae_1	_member_meronym	__genus_paspalum_1
__family_graminaceae_1	_member_meronym	__genus_phalaris_1
__family_graminaceae_1	_member_meronym	__genus_phleum_1
__family_graminaceae_1	_member_meronym	__genus_poa_1
__family_graminaceae_1	_member_meronym	__genus_schizachyrium_1
__family_graminaceae_1	_member_meronym	__genus_setaria_1
__family_graminaceae_1	_member_meronym	__genus_spartina_1
__family_graminaceae_1	_member_meronym	__genus_stenotaphrum_1
__family_graminaceae_1	_member_meronym	__genus_triticum_1
__family_graminaceae_1	_member_meronym	__genus_zizania_1
__osage_2	_subordinate_instance_of	__river_1
__osage_2	_part_of	__missouri_1
__bobolink_1	_type_of	__american_oriole_1
__genus_rosellinia_1	_type_of	__fungus_genus_1
__genus_rosellinia_1	_member_holonym	__family_xylariaceae_1
__aplectrum_1	_member_meronym	__adam_and_eve_1
__arouse_2	_type_of	__create_1
__arouse_2	_has_instance	__bless_1
__cilioflagellata_1	_member_meronym	__dinoflagellate_1
__curve_1	_type_of	__turn_1
__curve_1	_has_instance	__peel_off_2
__genus_lagothrix_1	_member_holonym	__cebidae_1
__genus_lagothrix_1	_member_meronym	__woolly_monkey_1
__all_saints__day_1	_type_of	__holy_day_of_obligation_1
__all_saints__day_1	_part_of	__nov_1
__phobia_1	_type_of	__anxiety_disorder_1
__phobia_1	_has_instance	__simple_phobia_1
__gauge_3	_type_of	__blend_3
__al_hasan_ibn_al_haytham_1	_subordinate_instance_of	__mathematician_1
__al_hasan_ibn_al_haytham_1	_subordinate_instance_of	__astronomer_1
__horseflesh_1	_type_of	__meat_1
__horseflesh_1	_part_of	__equus_caballus_1
__genus_salmo_1	_member_holonym	__family_salmonidae_1
__genus_salmo_1	_member_meronym	__atlantic_salmon_1
__genus_salmo_1	_member_meronym	__rainbow_trout_1
__capital_of_mozambique_1	_subordinate_instance_of	__national_capital_1
__capital_of_mozambique_1	_part_of	__mocambique_1
__akee_1	_member_holonym	__blighia_1
__akee_1	_has_part	__ackee_1
__adumbrate_1	_type_of	__depict_1
__adumbrate_1	_has_instance	__block_out_2
__beacon_2	_type_of	__tower_2
__alteration_1	_has_instance	__acceleration_1
__alteration_1	_has_instance	__break_33
__alteration_1	_has_instance	__sublimation_2
__alteration_1	_has_instance	__surprise_5
__alteration_1	_has_instance	__birth_3
__alteration_1	_has_instance	__death_1
__alteration_1	_has_instance	__decrease_3
__alteration_1	_has_instance	__increase_4
__alteration_1	_has_instance	__transition_5
__alteration_1	_has_instance	__damage_2
__alteration_1	_has_instance	__revolution_1
__alteration_1	_has_instance	__chromosomal_mutation_1
__naucrates_ductor_1	_member_holonym	__genus_naucrates_1
__family_strombidae_1	_type_of	__mollusk_family_1
__family_strombidae_1	_member_holonym	__class_gasteropoda_1
__family_strombidae_1	_member_meronym	__genus_lambis_1
__family_strombidae_1	_member_meronym	__genus_strombus_1
__dulcet_1	_similar_to	__melodic_1
__genus_melampodium_1	_type_of	__asterid_dicot_genus_1
__genus_melampodium_1	_member_holonym	__aster_family_1
__genus_melampodium_1	_member_meronym	__blackfoot_daisy_1
__scire_facias_1	_type_of	__judicial_writ_1
__scire_facias_1	_synset_domain_topic	__jurisprudence_2
__bleeding_1	_has_instance	__haemorrhagic_stroke_1
__tincture_3	_type_of	__color_9
__tincture_3	_has_instance	__argent_1
__bassia_scoparia_1	_type_of	__bush_1
__bassia_scoparia_1	_member_holonym	__bassia_1
__turki_1	_has_instance	__turk_1
__turki_1	_has_instance	__uighur_1
__consume_2	_type_of	__drop_9
__consume_2	_has_instance	__drain_2
__consume_2	_has_instance	__indulge_2
__consume_2	_has_instance	__burn_7
__consume_2	_has_instance	__spend_3
__esophagus_1	_type_of	__muscle_system_1
__canis_familiaris_1	_type_of	__canid_1
__canis_familiaris_1	_member_holonym	__pack_18
__canis_familiaris_1	_has_instance	__puppy_1
__canis_familiaris_1	_has_instance	__cur_1
__canis_familiaris_1	_has_part	__flag_7
__genus_rhododendron_1	_type_of	__dilleniid_dicot_genus_1
__artichoke_1	_type_of	__vegetable_1
__artichoke_1	_has_part	__artichoke_heart_1
__demythologisation_1	_type_of	__restatement_1
__demythologisation_1	_synset_domain_topic	__faith_1
__order_rodentia_1	_member_meronym	__gnawer_1
__order_rodentia_1	_member_meronym	__hystricomorpha_1
__order_rodentia_1	_member_meronym	__sciuromorpha_1
__contestee_1	_type_of	__victor_2
__contestee_1	_synset_domain_topic	__election_1
__cherry_laurel_2	_type_of	__angiospermous_tree_1
__cherry_laurel_2	_member_holonym	__genus_prunus_1
__resistance_7	_synset_domain_topic	__bacteria_1
__bratislava_1	_subordinate_instance_of	__capital_3
__bratislava_1	_part_of	__slovak_republic_1
__hydroid_1	_member_holonym	__class_hydrozoa_1
__hydroid_1	_has_instance	__hydra_3
__hydroid_1	_has_instance	__siphonophore_1
__hydroid_1	_has_instance	__sertularian_1
__pandanus_2	_type_of	__tree_5
__pace_7	_type_of	__step_12
__midwifery_1	_domain_region	__induction_of_labor_1
__midwifery_1	_domain_region	__presentation_7
__midwifery_1	_domain_region	__incompetent_cervix_1
__midwifery_1	_domain_region	__gravida_i_1
__midwifery_1	_domain_region	__para_i_1
__midwifery_1	_domain_region	__quadripara_1
__midwifery_1	_domain_region	__quintipara_1
__affiliate_1	_type_of	__interact_1
__felis_1	_member_meronym	__wildcat_3
__felis_1	_member_meronym	__felis_pardalis_1
__felis_1	_member_meronym	__eyra_1
__felis_1	_member_meronym	__caffer_cat_1
__felis_1	_member_meronym	__felis_chaus_1
__felis_1	_member_meronym	__felis_serval_1
__felis_1	_member_meronym	__felis_bengalensis_1
__felis_1	_member_meronym	__felis_tigrina_1
__felis_1	_member_meronym	__felis_wiedi_1
__felis_1	_member_meronym	__felis_manul_1
__coregonus_1	_type_of	__fish_genus_1
__coregonus_1	_member_holonym	__coregonidae_1
__coregonus_1	_member_meronym	__coregonus_clupeaformis_1
__experience_3	_has_instance	__recapture_1
__experience_3	_has_instance	__entertain_1
__experience_3	_has_instance	__chafe_1
__experience_3	_has_instance	__fume_1
__experience_3	_has_instance	__burn_2
__panel_5	_synset_domain_topic	__jurisprudence_2
__genus_nimravus_1	_member_holonym	__family_felidae_1
__prehistoric_culture_1	_has_part	__iron_age_1
__prehistoric_culture_1	_has_part	__stone_age_1
__prehistoric_culture_1	_has_part	__glacial_epoch_1
__genus_hippobosca_1	_type_of	__arthropod_genus_1
__modeling_2	_type_of	__carving_2
__asperse_1	_has_instance	__assassinate_1
__dendroica_petechia_1	_type_of	__new_world_warbler_1
__dendroica_petechia_1	_member_holonym	__dendroica_1
__enclose_1	_type_of	__cover_1
__enclose_1	_has_instance	__capsulate_1
__american_revolution_1	_has_part	__battle_of_bunker_hill_1
__american_revolution_1	_has_part	__battle_of_cowpens_1
__american_revolution_1	_has_part	__fort_ticonderoga_1
__american_revolution_1	_has_part	__concord_10
__american_revolution_1	_has_part	__battle_of_saratoga_1
__block_anaesthesia_1	_type_of	__anaesthesia_1
__campaigning_1	_has_part	__whistle_stop_tour_1
__campaigning_1	_has_instance	__whispering_campaign_1
__genus_deinocheirus_1	_type_of	__reptile_genus_1
__reach_9	_type_of	__drive_7
__cape_york_peninsula_1	_subordinate_instance_of	__peninsula_1
__cape_york_peninsula_1	_part_of	__queensland_1
__cape_york_peninsula_1	_part_of	__australia_1
__plethodon_vehiculum_1	_member_holonym	__genus_plethodon_1
__flesh_3	_type_of	__plant_tissue_1
__jest_4	_type_of	__diversion_1
__absence_without_leave_1	_type_of	__abandonment_2
__absence_without_leave_1	_synset_domain_topic	__armed_forces_1
__explanation_2	_type_of	__cerebration_1
__explanation_2	_has_instance	__interpretation_4
__explanation_2	_has_part	__base_5
__explanation_2	_has_instance	__rationalisation_2
__smart_card_1	_type_of	__positive_identification_1
__unrefined_2	_similar_to	__artless_2
__unrefined_2	_similar_to	__robust_1
__badminton_racket_1	_type_of	__racket_7
__badminton_racket_1	_synset_domain_topic	__badminton_1
__bull_pine_1	_type_of	__yellow_pine_1
__old_world_porcupine_1	_type_of	__hedgehog_1
__old_world_porcupine_1	_member_holonym	__family_hystricidae_1
__old_world_porcupine_1	_has_instance	__brush_tail_porcupine_1
__old_world_porcupine_1	_has_instance	__long_tailed_porcupine_1
__yunnan_1	_subordinate_instance_of	__province_1
__yunnan_1	_part_of	__china_1
__selfishness_1	_type_of	__stinginess_1
__selfishness_1	_has_instance	__greediness_1
__atlantic_1	_domain_topic	__battle_of_trafalgar_1
__atlantic_1	_has_part	__bermuda_1
__atlantic_1	_has_instance	__bermuda_triangle_1
__atlantic_1	_has_part	__falkland_islands_1
__atlantic_1	_has_part	__greenland_1
__atlantic_1	_has_part	__newfoundland_2
__atlantic_1	_has_part	__faeroe_islands_1
__atlantic_1	_has_part	__orkney_islands_1
__atlantic_1	_has_part	__shetland_1
__atlantic_1	_has_part	__tenerife_1
__atlantic_1	_has_part	__bay_of_biscay_1
__atlantic_1	_has_part	__bay_of_fundy_1
__atlantic_1	_has_part	__buzzards_bay_1
__atlantic_1	_has_part	__chesapeake_bay_1
__atlantic_1	_has_part	__english_channel_1
__atlantic_1	_has_part	__galway_bay_1
__atlantic_1	_has_part	__golfo_de_mexico_1
__atlantic_1	_has_part	__gulf_of_saint_lawrence_1
__atlantic_1	_has_part	__labrador_sea_1
__atlantic_1	_has_part	__mid_atlantic_ridge_1
__atlantic_1	_has_part	__new_york_bay_1
__atlantic_1	_has_part	__norwegian_sea_1
__atlantic_1	_has_part	__penobscot_bay_1
__atlantic_1	_has_part	__sargasso_sea_1
__atlantic_1	_has_part	__south_atlantic_1
__atlantic_1	_has_part	__windward_passage_1
__neencephalon_1	_type_of	__neural_structure_1
__neencephalon_1	_part_of	__brain_1
__bahrain_1	_subordinate_instance_of	__island_1
__bahrain_1	_part_of	__arabian_gulf_1
__dutch_florin_1	_type_of	__dutch_monetary_unit_1
__dutch_florin_1	_has_part	__cent_1
__calamus_3	_type_of	__rib_7
__calamus_3	_part_of	__feather_4
__rat_terrier_1	_type_of	__terrier_1
__paseo_1	_type_of	__path_2
__paseo_1	_has_instance	__pavement_3
__midgard_1	_type_of	__fictitious_place_1
__midgard_1	_synset_domain_topic	__norse_mythology_1
__giant_clam_1	_type_of	__clam_1
__giant_clam_1	_member_holonym	__genus_tridacna_1
__m_1	_type_of	__metric_linear_unit_1
__m_1	_has_part	__decimeter_1
__beak_3	_type_of	__nose_6
__check_1	_has_instance	__follow_12
__chaulmoogra_1	_type_of	__tree_5
__chaulmoogra_1	_member_holonym	__genus_hydnocarpus_1
__beat_15	_type_of	__musical_time_1
__beat_15	_has_instance	__backbeat_1
__incumbency_1	_type_of	__term_3
__nagasaki_1	_subordinate_instance_of	__port_5
__nagasaki_1	_part_of	__japan_2
__sevilla_1	_subordinate_instance_of	__port_5
__genus_rhipsalis_1	_member_meronym	__mistletoe_cactus_1
__corkscrew_flower_1	_type_of	__legume_1
__corkscrew_flower_1	_member_holonym	__genus_vigna_1
__cut_20	_type_of	__decrease_2
__genus_planera_1	_type_of	__dicot_genus_1
__genus_planera_1	_member_holonym	__elm_family_1
__limicolae_1	_type_of	__animal_order_1
__nightclothes_1	_type_of	__article_of_clothing_1
__nightclothes_1	_has_instance	__gown_2
__dalbergia_sissoo_1	_type_of	__tree_5
__dalbergia_sissoo_1	_member_holonym	__dalbergia_1
__regression_2	_type_of	__defence_1
__regression_2	_synset_domain_topic	__psychiatry_1
__parthian_1	_type_of	__asian_1
__parthian_1	_member_holonym	__parthia_1
__table_2	_member_meronym	__row_5
__table_2	_member_meronym	__column_3
__phase_3	_type_of	__period_1
__phase_3	_has_instance	__diplotene_1
__phase_3	_has_instance	__phase_of_cell_division_1
__phase_3	_has_instance	__zygotene_1
__phase_3	_has_instance	__anal_phase_1
__phase_3	_has_instance	__genital_phase_1
__phase_3	_has_instance	__oral_phase_1
__phase_3	_has_instance	__menstrual_phase_1
__phase_3	_has_instance	__safe_period_1
__crack_shot_1	_type_of	__shooter_2
__crack_shot_1	_has_instance	__deadeye_1
__crack_shot_1	_has_instance	__franc_tireur_1
__embiodea_1	_member_holonym	__class_hexapoda_1
__embiodea_1	_member_meronym	__web_spinner_1
__ceylon_gooseberry_1	_has_part	__ketembilla_2
__proffer_2	_has_instance	__ghost_3
__indic_1	_type_of	__indo_iranian_1
__annona_cherimola_1	_type_of	__custard_apple_1
__genus_gymnorhina_1	_type_of	__bird_genus_1
__genus_gymnorhina_1	_member_meronym	__gymnorhina_tibicen_1
__pliability_2	_type_of	__adaptability_1
__genus_oreortyx_1	_type_of	__bird_genus_1
__fetor_1	_has_instance	__niff_1
__extort_2	_type_of	__fleece_1
__cephalopterus_1	_member_holonym	__cotingidae_1
__cephalopterus_1	_member_meronym	__cephalopterus_ornatus_1
__arethusa_bulbosa_1	_type_of	__arethusa_1
__cape_fear_1	_part_of	__nc_1
__formulation_1	_type_of	__chemical_compound_1
__formulation_1	_has_instance	__cleaner_1
__formulation_1	_has_instance	__polish_6
__conjugate_6	_similar_to	__bound_9
__conjugate_6	_synset_domain_topic	__chemical_science_1
__clean_out_1	_type_of	__can_2
__cape_periwinkle_1	_member_holonym	__catharanthus_1
__exhibition_2	_type_of	__accumulation_2
__exhibition_2	_has_instance	__peepshow_1
__line_10	_part_of	__stanza_1
__line_10	_has_instance	__line_of_poetry_1
__line_10	_has_instance	__by_line_1
__line_10	_has_instance	__dateline_3
__line_10	_has_instance	__verse_5
__line_10	_has_instance	__gag_line_1
__line_10	_has_instance	__actor_s_line_1
__eliminate_2	_has_instance	__close_out_1
__cloudiness_1	_has_instance	__haziness_1
__la_spezia_1	_subordinate_instance_of	__port_5
__la_spezia_1	_part_of	__liguria_1
__retreat_7	_type_of	__sign_11
__izmir_1	_subordinate_instance_of	__port_5
__crested_2	_synset_domain_topic	__animal_1
__scissor_grip_1	_type_of	__wrestling_hold_1
__brain_1	_type_of	__neural_structure_1
__brain_1	_part_of	__central_nervous_system_1
__brain_1	_has_part	__circle_of_willis_1
__brain_1	_has_part	__arteria_communicans_1
__brain_1	_has_part	__brain_cell_1
__brain_1	_has_part	__neencephalon_1
__brain_1	_has_part	__mesencephalon_1
__brain_1	_has_part	__hindbrain_1
__brain_1	_has_part	__brain_stem_1
__brain_1	_has_part	__ventricle_1
__battercake_1	_has_instance	__blintz_1
__module_4	_part_of	__system_2
__module_4	_has_instance	__cartridge_1
__saint_john_2	_subordinate_instance_of	__river_1
__saint_john_2	_part_of	__new_brunswick_2
__radio_frequency_spectrum_1	_type_of	__spectrum_1
__brunhild_1	_subordinate_instance_of	__valkyrie_1
__brunhild_1	_synset_domain_topic	__mythology_1
__epipactis_1	_member_holonym	__family_orchidaceae_1
__epipactis_1	_member_meronym	__helleborine_2
__epipactis_1	_member_meronym	__epipactis_helleborine_1
__epipactis_1	_member_meronym	__chatterbox_1
__gleditsia_triacanthos_1	_type_of	__locust_2
__gleditsia_triacanthos_1	_member_holonym	__genus_gleditsia_1
__i__a__richards_1	_subordinate_instance_of	__literary_critic_1
__i__a__richards_1	_subordinate_instance_of	__semanticist_1
__cycloloma_1	_member_holonym	__chenopodiaceae_1
__cycloloma_1	_member_meronym	__cycloloma_atriplicifolium_1
__moro_islamic_liberation_front_1	_synset_domain_topic	__act_of_terrorism_1
__acacia_farnesiana_1	_type_of	__acacia_1
__cocteau_1	_subordinate_instance_of	__author_1
__cocteau_1	_subordinate_instance_of	__film_maker_1
__abruzzi_1	_part_of	__italia_1
__functional_calculus_1	_type_of	__formal_logic_1
__functional_calculus_1	_has_part	__quantification_1
__hippoboscid_1	_type_of	__dipteran_1
__hippoboscid_1	_has_instance	__melophagus_ovinus_1
__death_6	_type_of	__end_6
__death_6	_part_of	__life_5
__botany_2	_domain_region	__basal_1
__botany_2	_domain_region	__brachiate_1
__botany_2	_domain_region	__comate_1
__botany_2	_domain_region	__biennial_1
__botany_2	_domain_region	__determinate_2
__botany_2	_domain_region	__cymose_1
__botany_2	_domain_region	__indeterminate_2
__botany_2	_domain_region	__racemose_1
__botany_2	_domain_region	__sinistrorsal_1
__botany_2	_domain_region	__precocious_2
__botany_2	_domain_region	__autogamic_1
__botany_2	_domain_region	__fastigiate_1
__botany_2	_domain_region	__aerial_2
__botany_2	_domain_region	__capsulate_1
__botany_2	_domain_region	__alternate_4
__botany_2	_domain_region	__ariled_1
__botany_2	_domain_region	__foliolate_1
__botany_2	_domain_region	__aphyllous_1
__botany_2	_domain_region	__bilabiate_1
__botany_2	_domain_region	__cancellate_1
__botany_2	_domain_region	__torulose_1
__botany_2	_domain_region	__simple_8
__botany_2	_domain_region	__compound_8
__botany_2	_domain_region	__aggregate_5
__botany_2	_domain_region	__smooth_7
__botany_2	_domain_region	__rough_10
__botany_2	_domain_region	__bifid_1
__botany_2	_domain_region	__pentamerous_1
__botany_2	_domain_region	__trifid_1
__botany_2	_domain_region	__assurgent_2
__botany_2	_domain_region	__ligneous_1
__botany_2	_domain_region	__aestivation_1
__botany_2	_domain_region	__division_9
__botany_2	_domain_region	__venation_1
__botany_2	_domain_region	__vernation_1
__botany_2	_domain_region	__scurf_1
__botany_2	_domain_region	__natural_scientist_1
__botany_2	_domain_region	__germ_tube_1
__botany_2	_domain_region	__pollen_tube_1
__botany_2	_domain_region	__peristome_1
__botany_2	_domain_region	__embryo_1
__botany_2	_domain_region	__corolla_1
__botany_2	_domain_region	__papilla_1
__botany_2	_domain_region	__apophysis_1
__botany_2	_domain_region	__bast_2
__botany_2	_domain_region	__root_8
__botany_2	_domain_region	__taproot_1
__botany_2	_domain_region	__spike_10
__botany_2	_domain_region	__cohesion_2
__botany_2	_domain_region	__foliation_1
__botany_2	_domain_region	__parthenocarpy_1
__botany_2	_domain_region	__suppression_1
__botany_2	_domain_region	__cork_2
__botany_2	_domain_region	__sporulate_2
__botany_2	_domain_region	__sporulate_1
__blindness_1	_type_of	__vision_defect_1
__alter_1	_type_of	__edit_1
__nemertean_1	_type_of	__worm_2
__nemertean_1	_member_holonym	__nemertea_1
__abandon_5	_has_instance	__ditch_1
__child_1	_type_of	__juvenile_1
__child_1	_has_part	__child_s_body_1
__child_1	_has_instance	__bairn_1
__child_1	_has_instance	__buster_1
__child_1	_has_instance	__changeling_1
__child_1	_has_instance	__child_prodigy_1
__child_1	_has_instance	__foster_child_1
__child_1	_has_instance	__imp_2
__child_1	_has_instance	__picaninny_1
__child_1	_has_instance	__sprog_2
__child_1	_has_instance	__urchin_1
__batten_1	_type_of	__beef_up_1
__togaviridae_1	_type_of	__arborvirus_1
__togaviridae_1	_member_holonym	__family_6
__parsnip_2	_member_holonym	__genus_pastinaca_1
__parsnip_2	_has_instance	__madnep_1
__california_fuchsia_1	_member_holonym	__epilobium_1
__red_light_1	_has_instance	__idiot_light_1
__hagiographa_1	_part_of	__hebrew_scripture_1
__hagiographa_1	_has_part	__2_chronicles_1
__hagiographa_1	_has_part	__book_of_esther_1
__hagiographa_1	_has_part	__book_of_job_1
__hagiographa_1	_has_part	__book_of_lamentations_1
__hagiographa_1	_has_part	__book_of_daniel_1
__sericterium_1	_type_of	__gland_1
__sericterium_1	_part_of	__silkworm_1
__sericterium_1	_part_of	__giant_silkworm_1
__family_platanistidae_1	_type_of	__mammal_family_1
__family_platanistidae_1	_member_holonym	__odontoceti_1
__nidulariales_1	_member_meronym	__family_sphaerobolaceae_1
__canicular_days_1	_type_of	__period_1
__canicular_days_1	_part_of	__summer_2
__chorion_1	_type_of	__sac_4
__chorion_1	_part_of	__amniote_1
__corn_6	_type_of	__whiskey_1
__corn_6	_has_instance	__bootleg_1
__australian_heath_1	_type_of	__bush_1
__australian_heath_1	_has_instance	__epacris_1
__diflunisal_1	_type_of	__nonsteroidal_anti_inflammatory_1
__book_7	_synset_domain_topic	__card_game_1
__erotica_1	_type_of	__creation_1
__family_hydrophidae_1	_member_holonym	__ophidia_1
__family_hydrophidae_1	_member_meronym	__sea_snake_1
__discover_3	_has_instance	__catch_9
__discover_3	_has_instance	__discover_4
__dacrydium_colensoi_1	_type_of	__conifer_1
__dacrydium_colensoi_1	_member_holonym	__dacrydium_1
__pleased_1	_similar_to	__chuffed_1
__cephalic_vein_1	_type_of	__vein_2
__engine_3	_has_part	__footplate_1
__engine_3	_has_instance	__steam_locomotive_1
__clean_up_1	_type_of	__order_5
__clean_up_1	_has_instance	__clean_2
__pour_4	_has_instance	__gush_1
__fan_jet_1	_part_of	__fan_jet_1
__fan_jet_1	_has_part	__gas_turbine_1
__gymnosperm_genus_1	_type_of	__genus_2
__gymnosperm_genus_1	_member_holonym	__class_gymnospermae_1
__gymnosperm_genus_1	_has_instance	__genus_gnetum_1
__gymnosperm_genus_1	_has_instance	__cycas_1
__gymnosperm_genus_1	_has_instance	__genus_ceratozamia_1
__gymnosperm_genus_1	_has_instance	__genus_dioon_1
__gymnosperm_genus_1	_has_instance	__genus_encephalartos_1
__gymnosperm_genus_1	_has_instance	__bennettitis_1
__gymnosperm_genus_1	_has_instance	__genus_lyginopteris_1
__gymnosperm_genus_1	_has_instance	__cordaites_1
__gymnosperm_genus_1	_has_instance	__genus_pinus_1
__gymnosperm_genus_1	_has_instance	__genus_larix_1
__gymnosperm_genus_1	_has_instance	__abies_1
__gymnosperm_genus_1	_has_instance	__genus_tsuga_1
__gymnosperm_genus_1	_has_instance	__genus_cathaya_1
__gymnosperm_genus_1	_has_instance	__athrotaxis_1
__gymnosperm_genus_1	_has_instance	__chamaecyparis_1
__gymnosperm_genus_1	_has_instance	__cryptomeria_1
__gymnosperm_genus_1	_has_instance	__genus_juniperus_1
__gymnosperm_genus_1	_has_instance	__genus_libocedrus_1
__gymnosperm_genus_1	_has_instance	__genus_metasequoia_1
__gymnosperm_genus_1	_has_instance	__genus_sequoia_1
__gymnosperm_genus_1	_has_instance	__genus_tetraclinis_1
__gymnosperm_genus_1	_has_instance	__genus_thuja_1
__gymnosperm_genus_1	_has_instance	__genus_thujopsis_1
__gymnosperm_genus_1	_has_instance	__agathis_1
__gymnosperm_genus_1	_has_instance	__cephalotaxus_1
__gymnosperm_genus_1	_has_instance	__genus_torreya_1
__gymnosperm_genus_1	_has_instance	__genus_podocarpus_1
__gymnosperm_genus_1	_has_instance	__afrocarpus_1
__gymnosperm_genus_1	_has_instance	__dacrycarpus_1
__gymnosperm_genus_1	_has_instance	__falcatifolium_1
__gymnosperm_genus_1	_has_instance	__genus_lepidothamnus_1
__gymnosperm_genus_1	_has_instance	__genus_parasitaxus_1
__gymnosperm_genus_1	_has_instance	__genus_prumnopitys_1
__gymnosperm_genus_1	_has_instance	__genus_retrophyllum_1
__gymnosperm_genus_1	_has_instance	__genus_sciadopitys_1
__gymnosperm_genus_1	_has_instance	__genus_pseudotaxus_1
__gymnosperm_genus_1	_has_instance	__genus_ginkgo_1
__genus_pickeringia_1	_member_holonym	__papilionoideae_1
__amboyna_1	_type_of	__tree_5
__cervidae_1	_member_holonym	__ruminantia_1
__cervidae_1	_member_meronym	__cervid_1
__cervidae_1	_member_meronym	__cervus_1
__cervidae_1	_member_meronym	__alces_1
__cervidae_1	_member_meronym	__dama_1
__cervidae_1	_member_meronym	__capreolus_1
__cervidae_1	_member_meronym	__genus_rangifer_1
__cervidae_1	_member_meronym	__genus_mazama_1
__cervidae_1	_member_meronym	__genus_muntiacus_1
__cervidae_1	_member_meronym	__genus_moschus_1
__market_1	_type_of	__deal_6
__aerophyte_1	_type_of	__flora_2
__aerophyte_1	_has_instance	__clusia_insignis_1
__aerophyte_1	_has_instance	__black_moss_1
__aerophyte_1	_has_instance	__aeschynanthus_1
__genus_krypterophaneron_1	_type_of	__fish_genus_1
__genus_krypterophaneron_1	_member_holonym	__anomalopidae_1
__beefy_1	_similar_to	__robust_1
__afters_1	_has_instance	__ambrosia_1
__afters_1	_has_instance	__charlotte_1
__afters_1	_has_instance	__frozen_dessert_1
__afters_1	_has_instance	__trifle_4
__traffic_4	_type_of	__commerce_1
__traffic_4	_has_instance	__barratry_1
__genus_barosaurus_1	_type_of	__reptile_genus_1
__genus_barosaurus_1	_member_meronym	__barosaur_1
__cover_6	_has_instance	__crisscross_1
__cover_6	_has_instance	__drive_12
__citrus_sinensis_1	_type_of	__orange_3
__citrus_sinensis_1	_has_part	__sweet_orange_1
__rationalise_4	_type_of	__alter_1
__rationalise_4	_synset_domain_topic	__math_1
__accelerator_1	_type_of	__foot_lever_1
__accelerator_1	_part_of	__auto_1
__accelerator_1	_part_of	__aeroplane_1
__astroglia_1	_type_of	__glia_1
__gum_plant_1	_member_holonym	__genus_grindelia_1
__empale_1	_type_of	__pierce_3
